circlename,regionname,divisionname,officename,pincode,officetype,delivery,district,statename,latitude,longitude,office_type_full
Maharashtra Circle,Regional Office Aurangabad,Dhule Division,Upper Shirpur S.O,425405,PO,Non Delivery,DHULE,MAHARASHTRA,21.348092,74.878465,PO
Maharashtra Circle,Regional Office Aurangabad,Jalgaon Division,Bhadgaon S.O,424105,PO,Delivery,JALGAON,MAHARASHTRA,20.6638637,75.231680,PO
Maharashtra Circle,Regional Office Aurangabad,Jalgaon Division,Chalisgaon Adarsha Nagar S.O,424101,PO,Non Delivery,JALGAON,MAHARASHTRA,20.4613641,74.9898334,PO
Maharashtra Circle,Regional Office Aurangabad,Jalgaon Division,Chalisgaon R S S.O,424101,PO,Non Delivery,JALGAON,MAHARASHTRA,20.4568220,75.0030540,PO
Maharashtra Circle,Regional Office Aurangabad,Jalgaon Division,Pachora S.O,424201,PO,Delivery,JALGAON,MAHARASHTRA,20.6686252,75.3497974,PO
Maharashtra Circle,Regional Office Aurangabad,Jalgaon Division,Pimpalgaon S.O,424203,PO,Delivery,JALGAON,MAHARASHTRA,20.5820104,75.4882763,PO
Maharashtra Circle,Regional Office Aurangabad,Jalgaon Division,Varkhedi S.O,424202,PO,Delivery,JALGAON,MAHARASHTRA,20.654881,75.4461978,PO
Maharashtra Circle,Regional Office Aurangabad,Jalgaon Division,Parola SO,425111,PO,Delivery,JALGAON,MAHARASHTRA,20.8822000,75.1253000,PO
Maharashtra Circle,Regional Office Aurangabad,Jalgaon Division,Amalner S.O (Jalgaon),425401,PO,Delivery,JALGAON,MAHARASHTRA,21.044414,75.060085,PO
Maharashtra Circle,Regional Office Aurangabad,Jalgaon Division,Asoda S.O,425101,PO,Delivery,JALGAON,MAHARASHTRA,21.0411934,75.6073483,PO
Maharashtra Circle,Regional Office Aurangabad,Jalgaon Division,Jalgaon Bazar S.O,425001,PO,Non Delivery,JALGAON,MAHARASHTRA,20.9994000,75.5686000,PO
Maharashtra Circle,Regional Office Aurangabad,Jalgaon Division,Jalgaon Peth S.O,425001,PO,Non Delivery,JALGAON,MAHARASHTRA,20.9994000,75.5686000,PO
Maharashtra Circle,Regional Office Aurangabad,Jalgaon Division,Marwad S.O,425402,PO,Delivery,JALGAON,MAHARASHTRA,21.1312478,75.0269251,PO
Maharashtra Circle,Regional Office Aurangabad,Jalgaon Division,Mahabal Colony N.D.T.S.O,425002,PO,Non Delivery,JALGAON,MAHARASHTRA,20.98558,75.557,PO
Maharashtra Circle,Navi Mumbai Region,Malegaon Division,Chandwad S.O,423101,PO,Delivery,NASHIK,MAHARASHTRA,20.5544310,74.5120240,PO
Maharashtra Circle,Navi Mumbai Region,Malegaon Division,Dabhadi S.O,423201,PO,Delivery,NASHIK,MAHARASHTRA,20.5544310,74.5120240,PO
Maharashtra Circle,Navi Mumbai Region,Malegaon Division,Kalwan S.O,423501,PO,Delivery,NASHIK,MAHARASHTRA,20.5544310,74.5120240,PO
Maharashtra Circle,Navi Mumbai Region,Malegaon Division,Khedgaon S.O (Nashik),422205,PO,Delivery,NASHIK,MAHARASHTRA,20.5544310,74.5120240,PO
Maharashtra Circle,Navi Mumbai Region,Malegaon Division,Nampur S.O,423204,PO,Delivery,NASHIK,MAHARASHTRA,20.5544310,74.5120240,PO
Maharashtra Circle,Navi Mumbai Region,Malegaon Division,Ravalgaon S.O,423108,PO,Delivery,NASHIK,MAHARASHTRA,20.5544310,74.5120240,PO
Maharashtra Circle,Navi Mumbai Region,Malegaon Division,Vadali Bhoi S.O,423117,PO,Delivery,NASHIK,MAHARASHTRA,20.5544310,74.5120240,PO
Maharashtra Circle,Navi Mumbai Region,Malegaon Division,Yeola S.O,423401,PO,Delivery,NASHIK,MAHARASHTRA,20.5544310,74.5120240,PO
Maharashtra Circle,Regional Office Aurangabad,Nanded Division,Degloor S.O,431717,PO,Delivery,NANDED,MAHARASHTRA,18.546502,77.574964,PO
Maharashtra Circle,Regional Office Aurangabad,Nanded Division,Gadga S.O,431722,PO,Delivery,NANDED,MAHARASHTRA,18.812416,77.461721,PO
Maharashtra Circle,Regional Office Aurangabad,Nanded Division,Kurula S.O,431742,PO,Delivery,NANDED,MAHARASHTRA,18.757193,77.129628,PO
Maharashtra Circle,Regional Office Aurangabad,Nanded Division,Nanded Town S.O,431601,PO,Non Delivery,NANDED,MAHARASHTRA,19.150134,77.315558,PO
Maharashtra Circle,Regional Office Aurangabad,Nanded Division,Niwgha S.O,431743,PO,Delivery,NANDED,MAHARASHTRA,19.582007,77.564982,PO
Maharashtra Circle,Regional Office Aurangabad,Nanded Division,Sachkhand Nanded S.O,431601,PO,Non Delivery,NANDED,MAHARASHTRA,19.150134,77.315558,PO
Maharashtra Circle,Regional Office Aurangabad,Nanded Division,Shankarnagar S.O,431736,PO,Delivery,NANDED,MAHARASHTRA,18.756059,77.567824,PO
Maharashtra Circle,Regional Office Aurangabad,Nanded Division,SRTMU Nanded S.O,431606,PO,Delivery,NANDED,MAHARASHTRA,19.102151,77.284917,PO
Maharashtra Circle,Regional Office Aurangabad,Nanded Division,Umri S.O,431807,PO,Delivery,NANDED,MAHARASHTRA,19.03803,77.647089,PO
Maharashtra Circle,Regional Office Aurangabad,Nanded Division,Yeshwantnagar  Nanded S.O,431602,PO,Non Delivery,NANDED,MAHARASHTRA,19.170601,77.297244,PO
Maharashtra Circle,Regional Office Aurangabad,Nanded Division,Wai Bazar SO,431724,PO,Delivery,NANDED,MAHARASHTRA,19.843183,78.033878,PO
Maharashtra Circle,Navi Mumbai Region,Nasik Division,Ambad A.S. S.O,422010,PO,Delivery,NASHIK,MAHARASHTRA,19.2027650,77.4087200,PO
Maharashtra Circle,Navi Mumbai Region,Nasik Division,Budhwar Peth S.O,422001,PO,Non Delivery,NASHIK,MAHARASHTRA,20.0082000,73.8064500,PO
Maharashtra Circle,Navi Mumbai Region,Nasik Division,Dindori S.O (Nashik),422202,PO,Delivery,NASHIK,MAHARASHTRA,19.9884390,73.7207250,PO
Maharashtra Circle,Navi Mumbai Region,Nasik Division,Indira Nagar S.O (Nashik),422009,PO,Non Delivery,NASHIK,MAHARASHTRA,19.8908576,75.3586955,PO
Maharashtra Circle,Navi Mumbai Region,Nasik Division,Jeevan Prakash S.O,422002,PO,Non Delivery,NASHIK,MAHARASHTRA,20.0050500,73.8367500,PO
Maharashtra Circle,Navi Mumbai Region,Nasik Division,Nashik Main Road S.O,422001,PO,Non Delivery,NASHIK,MAHARASHTRA,20.0082000,73.8064500,PO
Maharashtra Circle,Navi Mumbai Region,Nasik Division,Trimurti Chowk S.O,422008,PO,Delivery,NASHIK,MAHARASHTRA,19.9861500,73.7862000,PO
Maharashtra Circle,Navi Mumbai Region,Nasik Division,B.S. Nagar S.O,422301,PO,Delivery,NASHIK,MAHARASHTRA,19.9622400,73.8684200,PO
Maharashtra Circle,Navi Mumbai Region,Nasik Division,Igatpuri S.O,422403,PO,Delivery,NASHIK,MAHARASHTRA,19.6937131,73.5529633,PO
Maharashtra Circle,Navi Mumbai Region,Nasik Division,Nashik Road Camp S.O,422102,PO,Delivery,NASHIK,MAHARASHTRA,19.9974693,73.7897863,PO
Maharashtra Circle,Navi Mumbai Region,Nasik Division,Sinnar S.O,422103,PO,Delivery,NASHIK,MAHARASHTRA,19.8500060,73.9999940,PO
Maharashtra Circle,Navi Mumbai Region,Nasik Division,TP Station Eklahre S.O,422105,PO,Delivery,NASHIK,MAHARASHTRA,19.9264000,73.7660500,PO
Maharashtra Circle,Navi Mumbai Region,Nasik Division,Wavi S.O,422104,PO,Delivery,NASHIK,MAHARASHTRA,19.8448439,74.0020175,PO
Maharashtra Circle,Regional Office Aurangabad,Osmanabad Division,Ramnagar Latur S.O,413531,PO,Non Delivery,LATUR,MAHARASHTRA,18.4264686,76.5736320,PO
Maharashtra Circle,Regional Office Aurangabad,Osmanabad Division,Shirur Anantpal S.O,413544,PO,Delivery,LATUR,MAHARASHTRA,18.336526,76.839867,PO
Maharashtra Circle,Regional Office Aurangabad,Osmanabad Division,Shirur Tajband S.O,413514,PO,Delivery,LATUR,MAHARASHTRA,18.630596,76.969255,PO
Maharashtra Circle,Regional Office Aurangabad,Osmanabad Division,Tilaknagar Latur S.O,413531,PO,Delivery,LATUR,MAHARASHTRA,18.39997,76.56631,PO
Maharashtra Circle,Regional Office Aurangabad,Osmanabad Division,Andora S.O,413603,PO,Delivery,OSMANABAD,MAHARASHTRA,17.816158,76.243046,PO
Maharashtra Circle,Regional Office Aurangabad,Osmanabad Division,Bhoom S.O,413504,PO,Delivery,OSMANABAD,MAHARASHTRA,18.456957,75.662529,PO
Maharashtra Circle,Regional Office Aurangabad,Osmanabad Division,Dalimb S.O,413604,PO,Delivery,OSMANABAD,MAHARASHTRA,17.86328,76.478708,PO
Maharashtra Circle,Regional Office Aurangabad,Osmanabad Division,Murum S.O,413605,PO,Delivery,OSMANABAD,MAHARASHTRA,17.786911,76.473604,PO
Maharashtra Circle,Regional Office Aurangabad,Osmanabad Division,Sonari S.O (Osmanabad),413505,PO,Delivery,OSMANABAD,MAHARASHTRA,18.364804,75.419438,PO
Maharashtra Circle,Regional Office Aurangabad,Osmanabad Division,Ter S.O,413509,PO,Delivery,OSMANABAD,MAHARASHTRA,18.318971,76.137062,PO
Maharashtra Circle,Regional Office Aurangabad,Pharbhani Division,Jintur S.O,431509,PO,Delivery,PARBHANI,MAHARASHTRA,19.612183999999999,76.688998999999995,PO
Maharashtra Circle,Regional Office Aurangabad,Pharbhani Division,Mantha S.O,431504,PO,Delivery,JALNA,MAHARASHTRA,19.646363000000001,76.385095000000007,PO
Maharashtra Circle,Regional Office Aurangabad,Pharbhani Division,Manwath Town S.O,431505,PO,Non Delivery,PARBHANI,MAHARASHTRA,19.304694000000001,76.495931999999996,PO
Maharashtra Circle,Regional Office Aurangabad,Pharbhani Division,Sailu S.O,431503,PO,Delivery,PARBHANI,MAHARASHTRA,19.451658,76.439973,PO
Maharashtra Circle,Regional Office Aurangabad,Pharbhani Division,Sailu Town S.O,431503,PO,Non Delivery,PARBHANI,MAHARASHTRA,19.449939000000001,76.432606000000007,PO
Maharashtra Circle,Regional Office Aurangabad,Pharbhani Division,Satona S.O,431502,PO,Delivery,JALNA,MAHARASHTRA,19.495751,76.349043,PO
Maharashtra Circle,Regional Office Aurangabad,Pharbhani Division,Zari S.O,431540,PO,Delivery,PARBHANI,MAHARASHTRA,19.405982000000002,76.770938000000001,PO
Maharashtra Circle,Regional Office Aurangabad,Pharbhani Division,Khandala B.O,431513,BO,Delivery,HINGOLI,MAHARASHTRA,19.842732,77.147859,Branch Office
Maharashtra Circle,Regional Office Aurangabad,Pharbhani Division,Paheni B.O,431513,BO,Delivery,HINGOLI,MAHARASHTRA,19.747426,76.994007,Branch Office
Maharashtra Circle,Regional Office Aurangabad,Pharbhani Division,Incha,431513,BO,Delivery,HINGOLI,MAHARASHTRA,19.780531,77.089094,Branch Office
Maharashtra Circle,Regional Office Aurangabad,Pharbhani Division,Bhosi B.O,431509,BO,Delivery,PARBHANI,MAHARASHTRA,19.667973,76.658598,Branch Office
Maharashtra Circle,Regional Office Aurangabad,Pharbhani Division,Pachegaon B.O,431509,BO,Delivery,PARBHANI,MAHARASHTRA,19.553103,76.800009,Branch Office
Maharashtra Circle,Regional Office Aurangabad,Pharbhani Division,Ghoda B.O,431702,BO,Delivery,HINGOLI,MAHARASHTRA,19.582134,77.426,Branch Office
Maharashtra Circle,Regional Office Aurangabad,Pharbhani Division,Hingani B.O,431702,BO,Delivery,HINGOLI,MAHARASHTRA,19.631705,77.19973,Branch Office
Maharashtra Circle,Regional Office Aurangabad,Pharbhani Division,Yelegaon (T) B.O,431702,BO,Delivery,HINGOLI,MAHARASHTRA,19.589491,77.452034,Branch Office
Maharashtra Circle,Regional Office Aurangabad,Pharbhani Division,Wai,431702,BO,Delivery,HINGOLI,MAHARASHTRA,19.691235,77.366759,Branch Office
Maharashtra Circle,Regional Office Aurangabad,Pharbhani Division,Jamrun,431702,BO,Delivery,HINGOLI,MAHARASHTRA,19.659274,77.255362,Branch Office
Maharashtra Circle,Regional Office Aurangabad,Pharbhani Division,Dahifal B.O,431504,BO,Delivery,JALNA,MAHARASHTRA,19.823538,76.40424,Branch Office
Maharashtra Circle,Regional Office Aurangabad,Pharbhani Division,Devgaon B.O,431504,BO,Delivery,JALNA,MAHARASHTRA,19.775118,76.381092,Branch Office
Maharashtra Circle,Regional Office Aurangabad,Pharbhani Division,K. Sawangi B.O,431504,BO,Delivery,JALNA,MAHARASHTRA,19.789451,76.415813,Branch Office
Maharashtra Circle,Regional Office Aurangabad,Pharbhani Division,Talni B.O,431504,BO,Delivery,JALNA,MAHARASHTRA,19.87642,76.485226,Branch Office
Maharashtra Circle,Regional Office Aurangabad,Pharbhani Division,Devalgaon Awchar B.O,431505,BO,Delivery,PARBHANI,MAHARASHTRA,19.311601,76.59083,Branch Office
Maharashtra Circle,Regional Office Aurangabad,Pharbhani Division,Palodi B.O,431505,BO,Delivery,PARBHANI,MAHARASHTRA,19.256193,76.599218,Branch Office
Maharashtra Circle,Regional Office Aurangabad,Pharbhani Division,Ukkalgaon B.O,431505,BO,Delivery,PARBHANI,MAHARASHTRA,19.263605,76.497735,Branch Office
Maharashtra Circle,Regional Office Aurangabad,Pharbhani Division,Majlapur B.O,431402,BO,Delivery,PARBHANI,MAHARASHTRA,19.118358,76.871552,Branch Office
Maharashtra Circle,Regional Office Aurangabad,Pharbhani Division,Pethpimpalgaon B.O,431720,BO,Delivery,PARBHANI,MAHARASHTRA,18.978554,76.958545,Branch Office
Maharashtra Circle,Regional Office Aurangabad,Pharbhani Division,Sailu B.O,431720,BO,Delivery,PARBHANI,MAHARASHTRA,18.962857,77.024781,Branch Office
Maharashtra Circle,Regional Office Aurangabad,Pharbhani Division,Umra,431720,BO,Delivery,PARBHANI,MAHARASHTRA,18.930342,76.947617,Branch Office
Maharashtra Circle,Regional Office Aurangabad,Pharbhani Division,Anandwadi B.O,431501,BO,Delivery,JALNA,MAHARASHTRA,19.558285,76.218019,Branch Office
Maharashtra Circle,Regional Office Aurangabad,Pharbhani Division,Bellora B.O,431501,BO,Delivery,JALNA,MAHARASHTRA,19.885418,76.355966,Branch Office
Maharashtra Circle,Regional Office Aurangabad,Pharbhani Division,Vaidya Wadgaon B.O,431501,BO,Delivery,JALNA,MAHARASHTRA,19.787694,76.315729,Branch Office
Maharashtra Circle,Regional Office Aurangabad,Pharbhani Division,Dongargaon B.O,431506,BO,Delivery,PARBHANI,MAHARASHTRA,19.357709,76.286086,Branch Office
Maharashtra Circle,Regional Office Aurangabad,Pharbhani Division,Kasapuri B.O,431506,BO,Delivery,PARBHANI,MAHARASHTRA,19.318288,76.255739,Branch Office
Maharashtra Circle,Regional Office Aurangabad,Pharbhani Division,Rampuri KH B.O,431506,BO,Delivery,PARBHANI,MAHARASHTRA,19.231876,76.368974,Branch Office
Maharashtra Circle,Regional Office Aurangabad,Pharbhani Division,Kekar Jawala B.O,431541,BO,Delivery,PARBHANI,MAHARASHTRA,19.189769,76.50311,Branch Office
Maharashtra Circle,Regional Office Aurangabad,Pharbhani Division,Mudgal B.O,431516,BO,Delivery,PARBHANI,MAHARASHTRA,19.093296,76.487751,Branch Office
Maharashtra Circle,Regional Office Aurangabad,Pharbhani Division,Vita B.O,431516,BO,Delivery,PARBHANI,MAHARASHTRA,19.077163,76.478362,Branch Office
Maharashtra Circle,Regional Office Aurangabad,Pharbhani Division,Tandulwadi B.O,431536,BO,Delivery,PARBHANI,MAHARASHTRA,18.860422,76.868392,Branch Office
Maharashtra Circle,Regional Office Aurangabad,Pharbhani Division,Kupta B.O,431503,BO,Delivery,PARBHANI,MAHARASHTRA,19.364173,76.42445,Branch Office
Maharashtra Circle,Regional Office Aurangabad,Pharbhani Division,Rawha,431503,BO,Delivery,JALNA,MAHARASHTRA,19.530628,76.57361,Branch Office
Maharashtra Circle,Regional Office Aurangabad,Pharbhani Division,Hatta B.O SENGAON,431542,BO,Delivery,HINGOLI,MAHARASHTRA,19.772985,76.799649,Branch Office
Maharashtra Circle,Regional Office Aurangabad,Pharbhani Division,Pankanhergaon B.O,431542,BO,Delivery,HINGOLI,MAHARASHTRA,19.890249,76.831012,Branch Office
Maharashtra Circle,Regional Office Aurangabad,Pharbhani Division,Sindagikhamba B.O,431542,BO,Delivery,HINGOLI,MAHARASHTRA,19.792963,76.886495,Branch Office
Maharashtra Circle,Regional Office Aurangabad,Pharbhani Division,Sonsawangi,431542,BO,Delivery,HINGOLI,MAHARASHTRA,19.784117,76.690357,Branch Office
Maharashtra Circle,Regional Office Aurangabad,Pharbhani Division,Jamb Andh,431542,BO,Delivery,HINGOLI,MAHARASHTRA,19.732864,76.863448,Branch Office
Maharashtra Circle,Regional Office Aurangabad,Pharbhani Division,Khadka B.O,431516,BO,Delivery,PARBHANI,MAHARASHTRA,19.006831,76.621595,Branch Office
Maharashtra Circle,Regional Office Aurangabad,Pharbhani Division,Kehal B.O,431510,BO,Delivery,PARBHANI,MAHARASHTRA,19.685402,76.725716,Branch Office
Maharashtra Circle,Regional Office Aurangabad,Pharbhani Division,Sadegaon B.O,431540,BO,Delivery,PARBHANI,MAHARASHTRA,19.391265,76.840439,Branch Office
Maharashtra Circle,Navi Mumbai Region,Raigad Division,Savrat BO,402305,BO,Delivery,RAIGAD,MAHARASHTRA,18.2759702,73.397520200000002,Branch Office
Maharashtra Circle,Navi Mumbai Region,Raigad Division,Taloshi BO,402305,BO,Delivery,RAIGAD,MAHARASHTRA,18.1691152,73.402929900000004,Branch Office
Maharashtra Circle,Navi Mumbai Region,Raigad Division,Khavali BO,410205,BO,Delivery,RAIGAD,MAHARASHTRA,18.5948931,73.198908099999997,Branch Office
Maharashtra Circle,Navi Mumbai Region,Raigad Division,Parali BO,410205,BO,Delivery,RAIGAD,MAHARASHTRA,18.5960699,73.2888303,Branch Office
Maharashtra Circle,Navi Mumbai Region,Raigad Division,Dadar BO,402107,BO,Delivery,RAIGAD,MAHARASHTRA,18.803982600000001,73.009737599999994,Branch Office
Maharashtra Circle,Navi Mumbai Region,Raigad Division,Kharpale BO,402107,BO,Delivery,RAIGAD,MAHARASHTRA,18.662275600000001,73.069875199999998,Branch Office
Maharashtra Circle,Navi Mumbai Region,Raigad Division,Paithan BO,402303,BO,Delivery,RAIGAD,MAHARASHTRA,17.912230000000001,73.466035300000001,Branch Office
Maharashtra Circle,Navi Mumbai Region,Raigad Division,Kurdus BO,402108,BO,Delivery,RAIGAD,MAHARASHTRA,18.6380449,73.0369753,Branch Office
Maharashtra Circle,Navi Mumbai Region,Raigad Division,Sasawane BO,402208,BO,Delivery,RAIGAD,MAHARASHTRA,18.7091006,72.8600894,Branch Office
Maharashtra Circle,Navi Mumbai Region,Raigad Division,Vikram Baug BO,402202,BO,Delivery,RAIGAD,MAHARASHTRA,18.549794899999998,72.925449700000001,Branch Office
Maharashtra Circle,Navi Mumbai Region,Raigad Division,Walke BO,402202,BO,Delivery,RAIGAD,MAHARASHTRA,18.483897899999999,72.971781500000006,Branch Office
Maharashtra Circle,Navi Mumbai Region,Raigad Division,Dhamansai BO,402109,BO,Delivery,RAIGAD,MAHARASHTRA,18.4745600,73.1318753,Branch Office
Maharashtra Circle,Navi Mumbai Region,Raigad Division,Khargaon BO,402109,BO,Delivery,RAIGAD,MAHARASHTRA,18.273807999999999,72.765441499999994,Branch Office
Maharashtra Circle,Navi Mumbai Region,Raigad Division,Nhave BO,402109,BO,Delivery,RAIGAD,MAHARASHTRA,18.438579900000001,72.997210300000006,Branch Office
Maharashtra Circle,Navi Mumbai Region,Raigad Division,Shenwai BO,402109,BO,Delivery,RAIGAD,MAHARASHTRA,18.4876848,73.059200300000001,Branch Office
Maharashtra Circle,Navi Mumbai Region,Raigad Division,Tambadi BO,402109,BO,Delivery,RAIGAD,MAHARASHTRA,18.394144900000001,73.083610300000004,Branch Office
Maharashtra Circle,Navi Mumbai Region,Raigad Division,Manjaravane BO,402122,BO,Delivery,RAIGAD,MAHARASHTRA,18.178925100000001,73.217095299999997,Branch Office
Maharashtra Circle,Navi Mumbai Region,Raigad Division,Hareshwar BO,402110,BO,Delivery,RAIGAD,MAHARASHTRA,17.9937846,73.0160647,Branch Office
Maharashtra Circle,Navi Mumbai Region,Raigad Division,Vadghar BO,402110,BO,Delivery,RAIGAD,MAHARASHTRA,18.0892411,73.0688183,Branch Office
Maharashtra Circle,Navi Mumbai Region,Raigad Division,Bhanang BO,402111,BO,Delivery,RAIGAD,MAHARASHTRA,18.259605000000001,73.1574703,Branch Office
Maharashtra Circle,Navi Mumbai Region,Raigad Division,Borghar Haveli BO,402111,BO,Delivery,RAIGAD,MAHARASHTRA,18.2988798,73.1612703,Branch Office
Maharashtra Circle,Navi Mumbai Region,Raigad Division,Muthavali Tarfe Tala BO,402112,BO,Delivery,RAIGAD,MAHARASHTRA,18.2958102,73.1984552,Branch Office
Maharashtra Circle,Navi Mumbai Region,Raigad Division,Barasgaon BO,402306,BO,Delivery,RAIGAD,MAHARASHTRA,18.1164000,73.5367153,Branch Office
Maharashtra Circle,Navi Mumbai Region,Raigad Division,Padvi BO,402306,BO,Delivery,RAIGAD,MAHARASHTRA,18.1484134,73.5186852,Branch Office
Maharashtra Circle,Navi Mumbai Region,Raigad Division,Aravi BO,402113,BO,Delivery,RAIGAD,MAHARASHTRA,18.0929720,72.9977250,Branch Office
Maharashtra Circle,Navi Mumbai Region,Thane Division,Mal B.O,421402,BO,Delivery,THANE,MAHARASHTRA,19.2000000,72.9833000,Branch Office
Maharashtra Circle,Navi Mumbai Region,Thane Division,Thakurli B.O,421201,BO,Delivery,THANE,MAHARASHTRA,19.2167000,73.0833000,Branch Office
Maharashtra Circle,Navi Mumbai Region,Thane Division,Mokhawane B.O,421602,BO,Delivery,THANE,MAHARASHTRA,19.6451000,73.4743000,Branch Office
Maharashtra Circle,Navi Mumbai Region,Thane Division,Shirol B.O,421602,BO,Delivery,THANE,MAHARASHTRA,19.6451730,73.4743000,Branch Office
Maharashtra Circle,Navi Mumbai Region,Thane Division,Kothale B.O,421602,BO,Delivery,THANE,MAHARASHTRA,19.577829000000001,73.560889000000003,Branch Office
Maharashtra Circle,Navi Mumbai Region,Thane Division,Mangrul B.O,421306,BO,Delivery,THANE,MAHARASHTRA,19.1703000,73.1563000,Branch Office
Maharashtra Circle,Navi Mumbai Region,Thane Division,Pisavli B.O,421306,BO,Non Delivery,THANE,MAHARASHTRA,19.4131350,73.3649750,Branch Office
Maharashtra Circle,Navi Mumbai Region,Thane Division,Badlapur E.D. B.O,421503,BO,Delivery,THANE,MAHARASHTRA,19.1500130,73.2666540,Branch Office
Maharashtra Circle,Navi Mumbai Region,Thane Division,Chargaon B.O,421503,BO,Delivery,THANE,MAHARASHTRA,19.9782000,78.9927000,Branch Office
Maharashtra Circle,Navi Mumbai Region,Thane Division,Vangani B.O,421503,BO,Delivery,THANE,MAHARASHTRA,19.0924000,73.2971000,Branch Office
Maharashtra Circle,Navi Mumbai Region,Thane Division,Khutal Baragaon B.O,421401,BO,Delivery,THANE,MAHARASHTRA,19.2284600,73.3872000,Branch Office
Maharashtra Circle,Navi Mumbai Region,Thane Division,Patgaon B.O,421401,BO,Delivery,THANE,MAHARASHTRA,19.2284600,73.3872000,Branch Office
Maharashtra Circle,Navi Mumbai Region,Thane Division,Talegaon B.O,421401,BO,Delivery,THANE,MAHARASHTRA,19.6955000,74.2979000,Branch Office
Maharashtra Circle,Navi Mumbai Region,Thane Division,Walhivare B.O,421401,BO,Delivery,THANE,MAHARASHTRA,19.377979,73.739423000000002,Branch Office
Maharashtra Circle,Navi Mumbai Region,Thane Division,Rayate B.O,421103,BO,Delivery,THANE,MAHARASHTRA,19.2268000,73.1054500,Branch Office
Maharashtra Circle,Navi Mumbai Region,Thane Division,Asangaon B.O,421601,BO,Delivery,THANE,MAHARASHTRA,19.2412091,73.1290516,Branch Office
Maharashtra Circle,Navi Mumbai Region,Thane Division,Chande B.O,421601,BO,Delivery,THANE,MAHARASHTRA,19.3639000,74.9333000,Branch Office
Maharashtra Circle,Navi Mumbai Region,Thane Division,Dolkhamb B.O,421601,BO,Delivery,THANE,MAHARASHTRA,19.4878540,73.5866413,Branch Office
Maharashtra Circle,Navi Mumbai Region,Thane Division,Khardi B.O,421601,BO,Delivery,THANE,MAHARASHTRA,19.2412071,73.1290536,Branch Office
Maharashtra Circle,Navi Mumbai Region,Thane Division,Saralambe B.O,421601,BO,Delivery,THANE,MAHARASHTRA,19.5007000,73.4153000,Branch Office
Maharashtra Circle,Navi Mumbai Region,Thane Division,Sawaroli B.O,421601,BO,Delivery,THANE,MAHARASHTRA,19.4638600,73.3256230,Branch Office
Maharashtra Circle,Navi Mumbai Region,Thane Division,Chondhe Kh B.O,421601,BO,Delivery,THANE,MAHARASHTRA,19.539918,73.598482000000004,Branch Office
Maharashtra Circle,Navi Mumbai Region,Thane Division,Dugad B.O,421302,BO,Delivery,THANE,MAHARASHTRA,19.4452006,73.0872608,Branch Office
Maharashtra Circle,Navi Mumbai Region,Thane Division,Dunge B.O,421302,BO,Delivery,THANE,MAHARASHTRA,19.2900734,73.0146946,Branch Office
Maharashtra Circle,Navi Mumbai Region,Thane Division,Kunde B.O,421302,BO,Delivery,THANE,MAHARASHTRA,19.2812597,73.0482862,Branch Office
Maharashtra Circle,Navi Mumbai Region,Thane Division,Shantinagar E.D. B.O,421302,BO,Non Delivery,THANE,MAHARASHTRA,19.3401500,73.0350000,Branch Office
Maharashtra Circle,Navi Mumbai Region,Thane Division,Vadavali B.O,421302,BO,Delivery,THANE,MAHARASHTRA,19.5134241,73.0959940,Branch Office
Maharashtra Circle,Navi Mumbai Region,Thane Division,Kuhe B.O,421302,BO,Delivery,THANE,MAHARASHTRA,19.375789000000001,72.971435999999997,Branch Office
Maharashtra Circle,Navi Mumbai Region,Thane Division,Nehroli B.O,421312,BO,Delivery,PALGHAR,MAHARASHTRA,19.6014293,73.1193713,Branch Office
Maharashtra Circle,Navi Mumbai Region,Thane Division,Diwa B.O,400612,BO,Delivery,THANE,MAHARASHTRA,19.1837702,73.0520784,Branch Office
Maharashtra Circle,Navi Mumbai Region,Palghar Division,Kophrad B.O,401301,BO,Delivery,PALGHAR,MAHARASHTRA,40.9591597,74.4543450,Branch Office
Maharashtra Circle,Navi Mumbai Region,Palghar Division,Vatar B.O,401301,BO,Non Delivery,PALGHAR,MAHARASHTRA,41.1734856,74.6218870,Branch Office
Maharashtra Circle,Navi Mumbai Region,Palghar Division,Bategaon B.O,401501,BO,Delivery,PALGHAR,MAHARASHTRA,19.7845874,72.7745592,Branch Office
Maharashtra Circle,Navi Mumbai Region,Palghar Division,Dandi B.O,401501,BO,Delivery,PALGHAR,MAHARASHTRA,19.7981000,72.7650685,Branch Office
Maharashtra Circle,Navi Mumbai Region,Palghar Division,Murbe B.O,401501,BO,Delivery,PALGHAR,MAHARASHTRA,19.7128334,72.7606963,Branch Office
Maharashtra Circle,Navi Mumbai Region,Palghar Division,Borsheti,401501,BO,Delivery,PALGHAR,MAHARASHTRA,19.8220720,72.8545019,Branch Office
Maharashtra Circle,Navi Mumbai Region,Palghar Division,Umroli,401501,BO,Delivery,PALGHAR,MAHARASHTRA,19.7558000,72.7605000,Branch Office
Maharashtra Circle,Navi Mumbai Region,Palghar Division,Tanashi B.O,401503,BO,Delivery,PALGHAR,MAHARASHTRA,19.8862591,72.6890255,Branch Office
Maharashtra Circle,Navi Mumbai Region,Palghar Division,Ashagad B.O,401602,BO,Delivery,PALGHAR,MAHARASHTRA,19.9691925,72.7957852,Branch Office
